customer_id,order_id,customer_segment,location_type,product_category,payment_method,payment_status,shipping_method,actual_delivery_days,delivery_status,customer_review_score,product_returned,fraud_flag,total_order_value_usd
CUST-478DCD86,ORD-4A95FC37,Standard,Urban,Clothing,Credit Card,Success,Standard,6.1,Late,4,No,No,707.97
CUST-7B2D49AC,ORD-4A989163,Standard,Urban,Clothing,Digital Wallet,Success,Standard,2.8,On Time,5,No,No,67.95
CUST-EDF24E94,ORD-4A9A4524,VIP,Suburban,Clothing,Credit Card,Success,Express,1.0,On Time,5,No,No,501.44
CUST-2CC5020B,ORD-4A9A45B6,Premium,Suburban,Clothing,Digital Wallet,Success,Express,1.0,On Time,5,No,No,73.4
CUST-79639444,ORD-4A9A530E,Standard,Suburban,Groceries,Credit Card,Success,Standard,1.3,On Time,5,No,No,137.79
CUST-F3427305,ORD-4A9B3DD2,Premium,Urban,Clothing,Credit Card,Success,Express,1.0,On Time,5,No,No,714.07
CUST-8560D3BB,ORD-4A9B68C6,Premium,Suburban,Clothing,Credit Card,Success,Express,1.0,On Time,5,No,No,85.42
CUST-43728017,ORD-4A9C0ACC,Standard,Suburban,Home,Digital Wallet,Success,Standard,4.1,On Time,4,No,No,292.83
CUST-E0533FF0,ORD-4A9F1CA4,Standard,Suburban,Clothing,Digital Wallet,Success,Standard,2.1,On Time,5,No,No,612.1
CUST-E3D8CE09,ORD-4A9F8E08,Standard,Suburban,Groceries,Credit Card,Success,Standard,3.4,On Time,5,Yes,No,426.0
CUST-32520317,ORD-4AA0CD4C,Premium,Urban,Electronics,Credit Card,Success,Express,3.8,Late,4,No,No,130.4
CUST-86B578C7,ORD-4AA167F9,Premium,Urban,Toys,Credit Card,Success,Standard,2.3,On Time,5,No,No,61.94
CUST-C7549E5C,ORD-4AA4A440,Standard,Rural,Clothing,Credit Card,Success,Standard,8.2,Late,3,No,No,78.49
CUST-5C15DD00,ORD-4AA80CB4,Standard,Suburban,Electronics,Credit Card,Success,Standard,1.9,On Time,5,No,No,2168.12
CUST-CB5AB559,ORD-4AA85A0C,Standard,Urban,Electronics,Credit Card,Success,Standard,3.6,On Time,5,No,No,2249.86
CUST-8B0A0D5B,ORD-4AAE01FC,Standard,Urban,Electronics,Bank Transfer,Success,Standard,3.0,On Time,5,No,No,374.13
CUST-7099A311,ORD-4AAE458E,VIP,Urban,Clothing,Digital Wallet,Success,Express,5.0,Late,4,No,No,227.04
CUST-D49F723F,ORD-4AAFD4EC,Standard,Urban,Home,Digital Wallet,Success,Standard,4.4,On Time,4,No,No,90.69
CUST-1C84560C,ORD-4AB04255,Standard,Suburban,Clothing,Digital Wallet,Success,Standard,3.8,On Time,4,No,No,84.59
CUST-493AC59D,ORD-4AB406FB,Standard,Suburban,Clothing,Credit Card,Success,Standard,3.1,On Time,5,No,No,104.87
CUST-25752CE7,ORD-4AB6B419,Premium,Suburban,Electronics,Digital Wallet,Success,Standard,6.8,Late,3,Yes,No,2509.69
CUST-CA48A42B,ORD-4AB7A4CF,Standard,Urban,Electronics,Digital Wallet,Success,Standard,1.5,On Time,5,Yes,No,754.23
CUST-4C32FD3F,ORD-4ABA1D6D,Standard,Urban,Toys,Credit Card,Success,Standard,2.9,On Time,4,No,No,64.51
CUST-0F70C089,ORD-4AC17986,Standard,Urban,Electronics,Credit Card,Success,Standard,4.1,On Time,4,No,No,1181.38
CUST-E77FA7B9,ORD-4AC4C214,VIP,Urban,Home,Credit Card,Success,Express,2.4,On Time,5,No,No,478.03
CUST-465DA0D8,ORD-4AC4E292,Standard,Urban,Home,Credit Card,Success,Standard,6.7,Late,5,No,No,417.14
CUST-E68F8EF4,ORD-4AC56957,Standard,Suburban,Electronics,Digital Wallet,Success,Standard,4.4,On Time,5,No,No,899.39
CUST-EAED14A0,ORD-4AC632AC,Standard,Urban,Electronics,Credit Card,Failed,Standard,5.0,Cancelled,4,No,No,2976.06
CUST-E9AA70E7,ORD-4AC9BF8E,Standard,Rural,Clothing,Digital Wallet,Success,Standard,4.8,Late,4,No,No,262.02
CUST-F0C53073,ORD-4ACA1822,Standard,Suburban,Clothing,Credit Card,Success,Standard,3.0,On Time,5,Yes,No,206.1
CUST-55CAD530,ORD-4ACDB401,Premium,Urban,Toys,Credit Card,Success,Express,3.0,On Time,4,No,No,75.76
CUST-F547EA04,ORD-4AD07E2E,Standard,Urban,Electronics,Credit Card,Success,Standard,3.9,On Time,5,No,Yes,2159.94
CUST-FD00FE29,ORD-4AD1D21F,Standard,Urban,Home,Credit Card,Success,Standard,2.1,On Time,5,No,No,216.85
CUST-B7588E5E,ORD-4AD50107,Standard,Urban,Clothing,Credit Card,Success,Standard,2.4,On Time,5,No,No,88.75
CUST-45D62782,ORD-4ADD071A,Standard,Urban,Clothing,Credit Card,Success,Standard,1.8,On Time,5,Yes,No,38.58
CUST-227888E5,ORD-4AE4EB63,Premium,Suburban,Electronics,Digital Wallet,Success,Express,1.6,On Time,5,No,No,1413.76
CUST-F876D981,ORD-4AEA0DBA,Standard,Suburban,Home,Credit Card,Success,Standard,3.0,On Time,5,No,No,312.79
CUST-E52064E3,ORD-4AEA3902,VIP,Rural,Groceries,Credit Card,Success,Express,4.9,Late,4,No,No,194.03
CUST-58B4A39F,ORD-4AEBCB5E,Standard,Suburban,Home,Credit Card,Success,Standard,4.1,On Time,5,No,No,738.83
CUST-0C8F9950,ORD-4AED06BB,Standard,Rural,Clothing,Digital Wallet,Success,Standard,6.3,Late,4,No,No,738.86
CUST-0DE99EBE,ORD-4AED7057,Standard,Suburban,Clothing,Credit Card,Success,Standard,6.3,Late,3,No,No,466.27
CUST-D802DB49,ORD-4AEDBB8D,Standard,Urban,Home,Digital Wallet,Success,Standard,6.2,Late,4,No,No,328.04
CUST-1EF02C7C,ORD-4AEF9CC9,VIP,Urban,Clothing,Credit Card,Success,Express,2.1,On Time,5,No,No,49.95
CUST-1ADA0012,ORD-4AF19806,VIP,Suburban,Clothing,Credit Card,Success,Express,1.0,On Time,5,No,No,91.01
CUST-1F2F4722,ORD-4AF2B35D,Standard,Urban,Toys,Credit Card,Success,Standard,3.1,On Time,5,No,No,55.82
CUST-56B650DD,ORD-4AF4EF65,Standard,Urban,Home,Credit Card,Failed,Standard,8.5,Cancelled,3,No,No,897.09
CUST-CCF950D6,ORD-4AF9B831,Standard,Suburban,Toys,Bank Transfer,Success,Standard,5.7,Late,4,No,No,256.85
CUST-6834F64A,ORD-4AFBF9E0,Standard,Suburban,Home,Digital Wallet,Success,Standard,3.5,On Time,5,No,No,173.97
CUST-9CD039A8,ORD-4AFC7CDD,Premium,Suburban,Toys,Credit Card,Success,Express,3.0,On Time,5,No,No,193.98
CUST-E5803146,ORD-4AFDAD95,Standard,Urban,Clothing,Digital Wallet,Success,Standard,6.1,Late,4,No,No,39.5
CUST-144B9374,ORD-4AFF555A,VIP,Suburban,Clothing,Credit Card,Success,Same-Day,2.9,Late,5,No,No,112.31
CUST-994349A3,ORD-4B009C9C,Standard,Urban,Toys,Digital Wallet,Success,Standard,5.2,Late,4,No,No,193.36
CUST-FA6BA761,ORD-4B020BB7,Standard,Urban,Clothing,Credit Card,Success,Standard,3.5,On Time,5,No,No,234.17
CUST-947B13A3,ORD-4B02EB0E,Premium,Rural,Clothing,Credit Card,Success,Standard,4.6,Late,5,No,No,147.11
CUST-355A17BC,ORD-4B08FC7A,Standard,Urban,Home,Credit Card,Success,Standard,2.4,On Time,5,No,No,609.38
CUST-F1A2BFD0,ORD-4B099B34,Standard,Rural,Electronics,Credit Card,Success,Standard,6.2,Late,3,No,Yes,3361.33
CUST-BB25E27C,ORD-4B0D5FB4,Standard,Suburban,Clothing,Digital Wallet,Success,Standard,3.9,On Time,4,No,No,456.38
CUST-BB0A4E11,ORD-4B18E359,Standard,Urban,Home,Digital Wallet,Success,Standard,1.4,On Time,5,No,No,441.78
CUST-26ABDF9D,ORD-4B1CB021,VIP,Suburban,Groceries,Credit Card,Success,Express,3.2,On Time,5,No,No,232.55
CUST-3054C4D8,ORD-4B1E1162,Standard,Suburban,Clothing,Digital Wallet,Success,Standard,1.8,On Time,5,No,No,309.03
CUST-0EEEC6A2,ORD-4B1E2194,Standard,Suburban,Home,Bank Transfer,Success,Standard,2.8,On Time,5,No,No,150.31
CUST-8298C07B,ORD-4B1F2BA2,VIP,Suburban,Home,Credit Card,Success,Express,2.7,On Time,5,No,No,138.34
CUST-689394BB,ORD-4B1F38F3,Standard,Urban,Electronics,Digital Wallet,Success,Standard,3.2,On Time,5,No,No,1156.91
CUST-7871AFF1,ORD-4B2485FF,Standard,Rural,Home,Digital Wallet,Success,Standard,4.3,On Time,5,No,No,175.56
CUST-C5AA7CA6,ORD-4B25AB9C,VIP,Rural,Groceries,Credit Card,Success,Express,2.8,On Time,4,No,No,120.99
CUST-620F4C39,ORD-4B2E3925,Standard,Suburban,Electronics,Bank Transfer,Success,Standard,3.6,On Time,5,No,No,2360.47
CUST-63FE3BE1,ORD-4B2F9F14,Standard,Urban,Groceries,Credit Card,Success,Standard,3.9,On Time,5,No,No,9.43
CUST-D1DB4DF5,ORD-4B33840D,Standard,Suburban,Electronics,Digital Wallet,Success,Standard,3.5,On Time,5,No,Yes,3135.26
CUST-0DC9CC7A,ORD-4B34D69D,Premium,Urban,Clothing,Digital Wallet,Success,Standard,3.7,On Time,4,No,No,341.01
CUST-C9B27880,ORD-4B362D6C,Standard,Rural,Clothing,Credit Card,Failed,Standard,5.3,Cancelled,4,No,No,422.82
CUST-4F4F50CC,ORD-4B38E632,Standard,Urban,Clothing,Credit Card,Success,Standard,3.2,On Time,5,Yes,No,668.83
CUST-1AC66E98,ORD-4B3A22C3,Premium,Rural,Home,Digital Wallet,Success,Standard,5.9,Late,3,No,No,1308.19
CUST-52B64141,ORD-4B3BAA4F,Standard,Urban,Clothing,Credit Card,Success,Standard,2.1,On Time,5,No,No,155.92
CUST-2C5C2B99,ORD-4B3C0661,Premium,Urban,Toys,Digital Wallet,Success,Express,7.6,Late,2,Yes,No,131.03
CUST-4722F637,ORD-4B3D07E4,VIP,Suburban,Clothing,Credit Card,Success,Express,1.0,On Time,5,No,No,80.33
CUST-C3436227,ORD-4B3D7C05,Premium,Suburban,Home,Digital Wallet,Success,Standard,3.4,On Time,4,No,No,74.74
CUST-2D075769,ORD-4B45051B,VIP,Suburban,Home,Credit Card,Success,Express,4.0,Late,4,No,No,303.74
CUST-32DCA66D,ORD-4B4574BE,Standard,Rural,Electronics,Credit Card,Success,Standard,3.3,On Time,4,No,Yes,1099.37
CUST-184245FD,ORD-4B4FFCD0,Standard,Urban,Clothing,Digital Wallet,Success,Standard,2.8,On Time,5,No,No,112.46
CUST-9CA49730,ORD-4B500977,Standard,Urban,Home,Bank Transfer,Success,Standard,2.1,On Time,5,No,No,50.09
CUST-5A82E8EB,ORD-4B51CB6A,Premium,Urban,Home,Digital Wallet,Success,Standard,4.8,Late,5,No,No,152.36
CUST-392C4C43,ORD-4B51E363,Standard,Urban,Clothing,Credit Card,Success,Standard,4.4,On Time,5,No,No,126.61
CUST-5D1A3949,ORD-4B52514F,Standard,Urban,Clothing,Digital Wallet,Success,Standard,6.2,Late,3,Yes,No,91.42
CUST-9C20053F,ORD-4B5808E4,Premium,Suburban,Home,Credit Card,Success,Express,7.8,Late,2,Yes,No,660.7
CUST-AAC1560A,ORD-4B586889,VIP,Suburban,Groceries,Bank Transfer,Success,Express,1.0,On Time,5,No,No,7.88
CUST-B1D62002,ORD-4B5D5CAE,Standard,Suburban,Groceries,Digital Wallet,Failed,Standard,4.7,Cancelled,4,No,No,143.45
CUST-DD2590C9,ORD-4B5DD8D4,Standard,Urban,Groceries,Credit Card,Success,Standard,1.4,On Time,5,No,No,206.92
CUST-30190819,ORD-4B5FA3B2,Standard,Urban,Electronics,Digital Wallet,Success,Standard,2.4,On Time,5,Yes,No,1434.49
CUST-B63AC122,ORD-4B600075,Standard,Suburban,Clothing,Credit Card,Success,Standard,1.8,On Time,5,Yes,No,223.61
CUST-D621713E,ORD-4B6216CB,Standard,Suburban,Clothing,Digital Wallet,Success,Standard,2.5,On Time,5,No,No,74.35
CUST-A334892A,ORD-4B643FE4,Standard,Urban,Home,Credit Card,Success,Standard,2.1,On Time,4,Yes,No,929.57
CUST-3A3C1065,ORD-4B64E04C,VIP,Urban,Home,Digital Wallet,Success,Express,1.0,On Time,5,No,No,82.95
CUST-57DFCEB5,ORD-4B650AB1,Standard,Rural,Clothing,Digital Wallet,Success,Standard,3.9,On Time,5,No,No,390.75
CUST-496B99EE,ORD-4B653952,Standard,Rural,Electronics,Credit Card,Success,Standard,6.2,Late,4,No,No,1115.59
CUST-C0B7506C,ORD-4B6616D8,Standard,Rural,Clothing,Credit Card,Success,Standard,6.5,Late,4,No,No,156.79
CUST-A41E6E10,ORD-4B66F7DB,Premium,Suburban,Clothing,Bank Transfer,Success,Standard,3.0,On Time,5,No,No,263.68
CUST-0F834940,ORD-4B6AC21A,Premium,Rural,Clothing,Credit Card,Success,Express,3.7,Late,5,No,No,100.59
CUST-218F2E8D,ORD-4B6C04E1,Standard,Suburban,Clothing,Digital Wallet,Success,Standard,5.8,Late,3,Yes,No,519.68
CUST-380C7F53,ORD-4B6F8EBF,Standard,Urban,Clothing,Digital Wallet,Success,Standard,4.1,On Time,5,No,No,613.35
CUST-90D76613,ORD-4B746AC7,Standard,Suburban,Groceries,Credit Card,Success,Standard,4.3,On Time,5,No,No,459.01
CUST-A340BE89,ORD-4B782E30,Standard,Urban,Clothing,Digital Wallet,Success,Standard,8.6,Late,2,Yes,No,625.38
CUST-3C746C5A,ORD-4B88E352,Standard,Urban,Toys,Credit Card,Success,Standard,3.4,On Time,5,No,No,151.93
CUST-A22651B2,ORD-4B8A4DAE,Standard,Urban,Groceries,Credit Card,Success,Standard,8.4,Late,4,No,No,365.0
CUST-D14EF4F6,ORD-4B8B4AEF,Standard,Suburban,Clothing,Credit Card,Success,Standard,2.9,On Time,5,No,No,130.43
CUST-E32D82B2,ORD-4B8B5314,Standard,Urban,Electronics,Credit Card,Success,Standard,2.4,On Time,5,No,No,440.15
CUST-24AD877A,ORD-4B8D1736,Standard,Rural,Toys,Credit Card,Success,Standard,3.6,On Time,5,No,No,116.56
CUST-EC2096C4,ORD-4B919DDE,Standard,Urban,Groceries,Credit Card,Success,Standard,4.0,On Time,5,No,No,125.93
CUST-F5325D78,ORD-4B94EC1A,Premium,Urban,Home,Bank Transfer,Success,Standard,3.8,On Time,4,No,No,929.21
CUST-85E0A8E4,ORD-4B9C97CC,Standard,Suburban,Groceries,Credit Card,Success,Standard,3.4,On Time,5,No,No,112.72
CUST-2D47A904,ORD-4BA43010,Premium,Suburban,Clothing,Digital Wallet,Success,Express,3.4,On Time,5,No,No,252.24
CUST-48089B43,ORD-4BA50A52,Standard,Rural,Groceries,Digital Wallet,Success,Standard,5.0,Late,5,No,No,307.72
CUST-E63660C0,ORD-4BA9C968,Premium,Urban,Clothing,Digital Wallet,Success,Standard,4.5,On Time,5,No,No,82.19
CUST-CF638E4D,ORD-4BA9D32C,VIP,Urban,Groceries,Credit Card,Success,Express,3.1,On Time,5,No,No,105.33
CUST-8A7AEF99,ORD-4BABFADE,VIP,Urban,Electronics,Bank Transfer,Success,Express,3.2,On Time,5,No,No,234.25
CUST-0829A9D5,ORD-4BAE234C,Standard,Suburban,Home,Digital Wallet,Success,Standard,3.0,On Time,5,No,No,426.08
CUST-0DE2995C,ORD-4BB30981,Premium,Urban,Clothing,Digital Wallet,Success,Express,3.3,On Time,4,No,No,215.14
CUST-ECB2FD20,ORD-4BB3BC0A,Standard,Urban,Groceries,Credit Card,Success,Standard,1.8,On Time,5,No,No,102.85
CUST-F77A6793,ORD-4BB59DD3,Standard,Suburban,Groceries,Credit Card,Success,Standard,1.5,On Time,5,No,No,10.29
CUST-05173AC5,ORD-4BB7FD4F,Standard,Urban,Electronics,Credit Card,Success,Standard,3.1,On Time,4,No,Yes,3069.17
CUST-3FFC49D2,ORD-4BB82044,Standard,Rural,Electronics,Credit Card,Success,Standard,4.5,Late,4,No,No,306.07
CUST-52317D84,ORD-4BB8586E,Premium,Urban,Groceries,Credit Card,Success,Express,5.2,Late,4,No,No,225.43
CUST-75945D90,ORD-4BB8A52A,Standard,Urban,Toys,Digital Wallet,Success,Standard,3.5,On Time,5,No,No,212.08
CUST-BA18C308,ORD-4BBD150D,Standard,Urban,Toys,Credit Card,Failed,Standard,4.5,Cancelled,4,No,No,348.13
CUST-62547D8B,ORD-4BC1FAF6,Standard,Urban,Home,Credit Card,Success,Standard,2.3,On Time,5,No,No,288.98
CUST-C4CD533E,ORD-4BC2C1FB,Standard,Suburban,Clothing,Credit Card,Success,Standard,2.5,On Time,4,No,No,55.23
CUST-3019252E,ORD-4BC80D90,Standard,Rural,Home,Credit Card,Success,Standard,6.5,Late,5,No,No,1217.21
CUST-68DA0B4E,ORD-4BCA56EC,Standard,Urban,Electronics,Digital Wallet,Success,Standard,3.7,On Time,5,No,No,3700.45
CUST-28D9791C,ORD-4BCA5B39,Standard,Suburban,Groceries,Credit Card,Success,Standard,4.1,On Time,5,No,No,319.51
CUST-67C6DB75,ORD-4BCD3CAD,Standard,Urban,Home,Credit Card,Success,Standard,3.5,On Time,5,No,No,841.93
CUST-66D1E998,ORD-4BD08B55,Premium,Suburban,Toys,Digital Wallet,Success,Express,1.1,On Time,5,No,No,108.07
CUST-89C41EC6,ORD-4BD0B63D,Standard,Rural,Electronics,Credit Card,Success,Standard,4.5,Late,5,Yes,No,602.82
CUST-5DCEE7B5,ORD-4BD3AAD4,Standard,Rural,Home,Credit Card,Success,Standard,6.0,Late,5,No,No,62.75
CUST-1AC16BBD,ORD-4BD6756E,Standard,Rural,Groceries,Credit Card,Success,Standard,8.7,Late,3,No,No,31.89
CUST-B04B06AF,ORD-4BD70539,Standard,Suburban,Clothing,Credit Card,Success,Standard,4.1,On Time,5,No,No,743.42
CUST-DF3DAE4E,ORD-4BD7A81F,Standard,Urban,Electronics,Credit Card,Success,Standard,3.8,On Time,5,Yes,No,1680.82
CUST-57687C6C,ORD-4BD987AD,Standard,Urban,Home,Bank Transfer,Failed,Standard,3.3,Cancelled,5,No,No,778.52
CUST-7EB16CCC,ORD-4BE37CDA,Standard,Rural,Toys,Credit Card,Success,Standard,4.2,On Time,5,No,No,59.32
CUST-3B016A67,ORD-4BE854CB,Premium,Rural,Toys,Bank Transfer,Success,Express,4.5,Late,4,No,No,76.5
CUST-1D79F005,ORD-4BED2FA4,Standard,Urban,Electronics,Credit Card,Success,Standard,2.6,On Time,4,No,No,749.12
CUST-565CB4E2,ORD-4BED3B42,Standard,Suburban,Toys,Credit Card,Success,Standard,4.2,On Time,4,No,No,166.13
CUST-225A9EF7,ORD-4BF22279,Premium,Urban,Home,Credit Card,Success,Standard,4.4,On Time,4,No,No,171.46
CUST-52AEEEAF,ORD-4BF38D4F,Standard,Urban,Clothing,Credit Card,Success,Standard,3.0,On Time,5,Yes,No,307.99
CUST-E119648D,ORD-4BF40450,Standard,Urban,Clothing,Credit Card,Success,Standard,3.8,On Time,4,No,No,209.36
CUST-834857A3,ORD-4BF416A8,Standard,Rural,Home,Digital Wallet,Success,Standard,10.1,Late,3,Yes,No,288.54
CUST-94D4DB7A,ORD-4BF7CE7C,Premium,Rural,Home,Digital Wallet,Success,Express,5.4,Late,4,No,No,50.48
CUST-D844E45C,ORD-4BFAA8E3,VIP,Urban,Home,Credit Card,Success,Express,2.9,On Time,5,No,No,304.83
CUST-475B3732,ORD-4BFC75A0,Standard,Urban,Home,Digital Wallet,Success,Standard,3.3,On Time,5,No,No,826.25
CUST-1274A6BB,ORD-4BFE5A9A,Standard,Suburban,Home,Credit Card,Success,Standard,-2.0,Late,4,Yes,No,446.07
CUST-9674360F,ORD-4BFE5F90,Premium,Suburban,Toys,Digital Wallet,Success,Express,3.9,Late,4,No,No,112.92
CUST-1E119AB7,ORD-4BFF233D,Standard,Suburban,Clothing,Digital Wallet,Success,Standard,2.2,On Time,5,No,No,60.56
CUST-37DABD65,ORD-4C0229DB,Standard,Urban,Home,Digital Wallet,Success,Standard,3.2,On Time,5,No,No,405.66
CUST-24A9C9B1,ORD-4C036CF6,Standard,Urban,Groceries,Credit Card,Success,Standard,4.1,On Time,5,No,No,47.18
CUST-2E76A5B1,ORD-4C05CEE9,Standard,Urban,Electronics,Digital Wallet,Success,Standard,2.3,On Time,5,No,No,1934.66
CUST-9E4EA885,ORD-4C05F1EB,Premium,Urban,Home,Credit Card,Failed,Express,5.3,Cancelled,3,No,No,438.24
CUST-CF8052F7,ORD-4C06F901,Standard,Suburban,Clothing,Digital Wallet,Success,Standard,4.3,On Time,4,No,No,117.92
CUST-3F7FB5E6,ORD-4C17463F,Standard,Rural,Toys,Credit Card,Success,Standard,6.3,Late,4,Yes,No,82.79
CUST-E192BA99,ORD-4C17CAAC,VIP,Suburban,Electronics,Credit Card,Success,Express,6.9,Late,4,No,No,674.92
CUST-AEDB60C2,ORD-4C19DA7F,Standard,Suburban,Toys,Digital Wallet,Success,Standard,3.2,On Time,4,No,No,214.26
CUST-1A6DBF0A,ORD-4C1E417A,Premium,Urban,Clothing,Digital Wallet,Success,Standard,4.0,On Time,4,No,No,414.6
CUST-8AE58A88,ORD-4C1F0522,Standard,Urban,Home,Credit Card,Success,Standard,3.8,On Time,5,No,No,724.1
CUST-2BAC53D7,ORD-4C1FE019,Standard,Urban,Clothing,Credit Card,Success,Standard,3.6,On Time,4,No,No,50.3
CUST-D084924F,ORD-4C20D2EC,Standard,Suburban,Electronics,Credit Card,Success,Standard,3.0,On Time,5,No,Yes,2830.41
CUST-1F69839C,ORD-4C24934E,Standard,Urban,Home,Credit Card,Success,Standard,7.5,Late,4,No,No,1282.35
CUST-92FE906B,ORD-4C264252,Standard,Urban,Electronics,Credit Card,Success,Standard,3.5,On Time,4,No,No,1200.84
CUST-4B267941,ORD-4C265355,Premium,Urban,Groceries,Digital Wallet,Success,Standard,6.0,Late,3,No,No,144.96
CUST-7E2179AC,ORD-4C28D1B7,Premium,Rural,Toys,Credit Card,Success,Standard,4.2,On Time,5,No,No,31.83
CUST-EE70B928,ORD-4C29B68B,Standard,Rural,Clothing,Bank Transfer,Success,Standard,5.7,Late,3,Yes,No,194.7
CUST-49CF04FA,ORD-4C2BB3F9,Standard,Urban,Electronics,Credit Card,Success,Standard,3.7,On Time,5,Yes,No,1714.98
CUST-38F5445A,ORD-4C378BFD,Standard,Urban,Clothing,Credit Card,Success,Standard,4.2,On Time,5,Yes,No,348.62
CUST-0556FD4D,ORD-4C4190FC,Standard,Urban,Groceries,Credit Card,Success,Standard,2.8,On Time,4,No,No,82.86
CUST-68AFD649,ORD-4C41A4F9,Standard,Urban,Clothing,Digital Wallet,Success,Standard,4.1,On Time,3,No,No,238.77
CUST-F72DA361,ORD-4C447FAF,Standard,Rural,Clothing,Credit Card,Success,Standard,5.2,Late,3,No,No,238.48
CUST-3DBE2ADA,ORD-4C4789B8,Premium,Urban,Home,Digital Wallet,Success,Standard,3.0,On Time,5,No,No,336.03
CUST-261ED2C7,ORD-4C485A93,Standard,Urban,Electronics,Digital Wallet,Failed,Standard,5.8,Cancelled,4,No,No,816.6
CUST-7C92F509,ORD-4C4C1870,Standard,Urban,Groceries,Credit Card,Success,Standard,2.7,On Time,5,No,No,388.31
CUST-523A2119,ORD-4C50756A,Standard,Rural,Electronics,Digital Wallet,Success,Standard,6.2,Late,4,No,No,1504.84
CUST-81ECF7CA,ORD-4C53D3DE,Standard,Suburban,Home,Credit Card,Success,Standard,2.7,On Time,5,No,No,874.44
CUST-53535CCF,ORD-4C54B646,Standard,Urban,Home,Credit Card,Success,Standard,5.0,Late,4,No,No,214.85
CUST-DF9E9EBD,ORD-4C558CD8,Standard,Urban,Clothing,Bank Transfer,Success,Standard,3.0,On Time,5,No,No,227.1
CUST-DB508454,ORD-4C578525,Standard,Urban,Groceries,Digital Wallet,Success,Standard,2.6,On Time,5,No,No,352.87
CUST-9973588B,ORD-4C595F32,Standard,Urban,Electronics,Bank Transfer,Success,Standard,3.0,On Time,5,No,No,1625.46
CUST-49985C57,ORD-4C5D8183,Standard,Urban,Home,Bank Transfer,Success,Standard,2.7,On Time,5,No,No,203.29
CUST-ED754E5E,ORD-4C5F238A,Standard,Urban,Toys,Credit Card,Success,Standard,3.6,On Time,4,No,No,46.07
CUST-385680D5,ORD-4C63BCDB,Standard,Suburban,Groceries,Digital Wallet,Success,Standard,5.7,Late,4,No,No,120.47
CUST-D3E5C809,ORD-4C6578E1,Standard,Urban,Home,Credit Card,Success,Standard,4.5,Late,4,No,No,1161.53
CUST-45870065,ORD-4C6807DD,Standard,Rural,Clothing,Digital Wallet,Failed,Standard,9.9,Cancelled,3,No,No,608.61
CUST-B23CB2B6,ORD-4C6923A1,Standard,Rural,Groceries,Credit Card,Failed,Standard,8.6,Cancelled,3,No,No,336.39
CUST-7FFF5F6F,ORD-4C6A856D,Standard,Urban,Home,Digital Wallet,Failed,Standard,5.8,Cancelled,4,No,No,161.21
CUST-73AA9AC1,ORD-4C6AB1E2,Standard,Rural,Electronics,Credit Card,Success,Standard,3.9,On Time,4,No,No,969.72
CUST-A5491FE3,ORD-4C6BE74B,Standard,Urban,Clothing,Credit Card,Success,Standard,4.0,On Time,5,No,No,107.13
CUST-816ECB05,ORD-4C70C088,Standard,Suburban,Home,Credit Card,Success,Standard,7.3,Late,4,Yes,No,357.17
CUST-62DE6FDE,ORD-4C716DEF,VIP,Suburban,Groceries,Credit Card,Success,Express,3.5,Late,5,No,No,84.34
CUST-23989565,ORD-4C786CF5,Standard,Urban,Toys,Digital Wallet,Success,Standard,7.6,On Time,5,No,No,224.29
CUST-6F5588AD,ORD-4C7ABF3C,Premium,Suburban,Electronics,Bank Transfer,Success,Standard,3.4,On Time,5,No,No,605.49
CUST-48DDF8C5,ORD-4C7DAFF3,Standard,Urban,Home,Credit Card,Success,Standard,1.9,On Time,5,Yes,No,370.94
CUST-9D2ACB94,ORD-4C802FBC,Standard,Suburban,Groceries,Credit Card,Success,Standard,4.0,On Time,4,No,No,181.06
CUST-9343E2AE,ORD-4C83BBFE,Standard,Urban,Clothing,Credit Card,Success,Standard,5.6,Late,5,Yes,No,73.59
CUST-E023B5B3,ORD-4C847169,Standard,Urban,Electronics,Credit Card,Success,Standard,4.5,Late,5,Yes,No,1411.39
CUST-7E7E6D68,ORD-4C852F50,Standard,Rural,Toys,Digital Wallet,Failed,Standard,10.4,Cancelled,2,No,No,217.79
CUST-FEC8CB83,ORD-4C8A7DE8,Premium,Suburban,Electronics,Digital Wallet,Success,Express,1.0,On Time,5,No,Yes,1821.61
CUST-D12ED50B,ORD-4C8C7394,Standard,Suburban,Groceries,Bank Transfer,Success,Standard,3.1,On Time,4,No,No,272.3
CUST-E442B3EF,ORD-4C920CA6,Standard,Suburban,Clothing,Credit Card,Success,Standard,4.2,On Time,5,No,No,113.11
CUST-D41FAFC2,ORD-4C98C68A,Standard,Urban,Groceries,Credit Card,Success,Standard,5.5,Late,4,No,No,107.38
CUST-32F39810,ORD-4C9BED50,Standard,Urban,Toys,Credit Card,Success,Standard,4.2,On Time,5,No,No,106.59
CUST-D9E63225,ORD-4CA146B4,Standard,Urban,Electronics,Credit Card,Success,Standard,1.9,On Time,5,No,No,1964.97
CUST-8E4A4FB1,ORD-4CA374F2,Standard,Urban,Clothing,Credit Card,Success,Standard,3.9,On Time,5,Yes,No,85.83
CUST-657E756E,ORD-4CA4E1AE,Premium,Urban,Electronics,Credit Card,Success,Standard,4.5,On Time,5,No,Yes,3272.86
CUST-77712C97,ORD-4CA7C490,Standard,Urban,Clothing,Digital Wallet,Success,Standard,2.5,On Time,5,No,No,201.71
